Time,Brightness Level
26-02-2025 08:40:35,100
26-02-2025 08:40:35,100
26-02-2025 08:40:35,100
26-02-2025 08:40:35,100
26-02-2025 08:40:35,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:36,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:37,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:38,100
26-02-2025 08:40:39,100
26-02-2025 08:40:39,100
26-02-2025 08:40:39,100
26-02-2025 08:40:39,100
26-02-2025 08:40:39,100
26-02-2025 08:40:39,100
26-02-2025 08:40:39,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:40,100
26-02-2025 08:40:41,100
26-02-2025 08:40:41,100
26-02-2025 08:40:41,100
26-02-2025 08:40:41,100
26-02-2025 08:40:41,100
26-02-2025 08:40:41,100
26-02-2025 08:40:41,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:40:42,100
26-02-2025 08:42:15,100
26-02-2025 08:42:15,100
26-02-2025 08:42:15,100
26-02-2025 08:42:15,100
26-02-2025 08:42:15,100
26-02-2025 08:42:16,100
26-02-2025 08:42:16,100
26-02-2025 08:42:16,100
26-02-2025 08:42:16,100
26-02-2025 08:42:16,100
26-02-2025 08:42:16,100
26-02-2025 08:42:16,100
26-02-2025 08:42:17,100
26-02-2025 08:42:17,100
26-02-2025 08:42:17,100
26-02-2025 08:42:17,100
26-02-2025 08:42:17,100
26-02-2025 08:42:17,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:18,100
26-02-2025 08:42:19,100
26-02-2025 08:42:19,100
26-02-2025 08:42:19,100
26-02-2025 08:42:19,100
26-02-2025 08:42:19,100
26-02-2025 08:42:19,100
26-02-2025 08:42:19,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:20,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:21,100
26-02-2025 08:42:22,100
26-02-2025 08:42:22,100
26-02-2025 08:42:22,100
26-02-2025 08:42:22,100
26-02-2025 08:42:22,100
26-02-2025 08:42:22,100
26-02-2025 08:42:22,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:23,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:24,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:25,100
26-02-2025 08:42:26,100
26-02-2025 08:42:26,100
26-02-2025 08:42:26,100
26-02-2025 08:42:26,100
26-02-2025 08:42:26,100
26-02-2025 08:42:26,100
26-02-2025 08:42:26,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:27,100
26-02-2025 08:42:28,100
26-02-2025 08:42:28,100
26-02-2025 08:42:28,100
26-02-2025 08:42:28,100
26-02-2025 08:42:28,100
26-02-2025 08:42:28,100
26-02-2025 08:42:28,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:29,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:30,100
26-02-2025 08:42:31,100
26-02-2025 08:42:31,100
26-02-2025 08:42:31,100
26-02-2025 08:42:31,100
26-02-2025 08:42:31,100
26-02-2025 08:42:31,100
26-02-2025 08:42:31,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:32,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:42:33,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:21,100
26-02-2025 08:43:22,100
26-02-2025 08:43:22,100
26-02-2025 08:43:22,100
26-02-2025 08:43:22,100
26-02-2025 08:43:22,100
26-02-2025 08:43:22,100
26-02-2025 08:43:22,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:23,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:24,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:25,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:26,100
26-02-2025 08:43:27,100
26-02-2025 08:43:27,100
26-02-2025 08:43:27,100
26-02-2025 08:43:27,100
26-02-2025 08:43:27,100
26-02-2025 08:43:27,100
26-02-2025 08:43:27,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:28,100
26-02-2025 08:43:29,100
26-02-2025 08:43:29,100
26-02-2025 08:43:29,100
26-02-2025 08:43:29,100
26-02-2025 08:43:29,100
26-02-2025 08:43:29,100
26-02-2025 08:43:29,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:30,100
26-02-2025 08:43:31,100
26-02-2025 08:43:31,100
26-02-2025 08:43:31,100
26-02-2025 08:43:31,100
26-02-2025 08:43:31,100
26-02-2025 08:43:33,100
26-02-2025 08:43:34,100
26-02-2025 08:43:34,100
26-02-2025 08:43:34,100
26-02-2025 08:43:34,100
26-02-2025 08:43:34,100
26-02-2025 08:43:34,100
26-02-2025 08:43:34,100
26-02-2025 08:46:07,100
26-02-2025 08:46:07,100
26-02-2025 08:46:07,100
26-02-2025 08:46:07,100
26-02-2025 08:46:07,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:08,100
26-02-2025 08:46:09,100
26-02-2025 08:46:09,100
26-02-2025 08:46:09,100
26-02-2025 08:46:09,100
26-02-2025 08:46:09,100
26-02-2025 08:46:09,100
26-02-2025 08:46:09,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:10,100
26-02-2025 08:46:11,100
26-02-2025 08:46:11,100
26-02-2025 08:46:11,100
26-02-2025 08:46:11,100
26-02-2025 08:46:11,100
26-02-2025 08:46:11,100
26-02-2025 08:46:11,100
26-02-2025 08:46:12,100
26-02-2025 08:46:12,100
26-02-2025 08:46:12,100
26-02-2025 08:46:12,100
26-02-2025 08:46:12,100
26-02-2025 08:46:12,100
26-02-2025 08:46:12,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:13,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:14,100
26-02-2025 08:46:15,100
26-02-2025 08:46:15,100
26-02-2025 08:46:15,100
26-02-2025 08:46:15,100
26-02-2025 08:46:15,100
26-02-2025 08:46:15,100
26-02-2025 08:46:15,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:16,100
26-02-2025 08:46:17,100
26-02-2025 08:46:17,100
26-02-2025 08:46:17,100
26-02-2025 08:46:17,100
26-02-2025 08:46:17,100
26-02-2025 08:46:17,100
26-02-2025 08:46:17,100
26-02-2025 08:46:18,100
26-02-2025 08:46:18,100
26-02-2025 08:46:18,100
26-02-2025 08:46:18,100
26-02-2025 08:46:18,100
26-02-2025 08:46:18,100
26-02-2025 08:46:18,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:19,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:20,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:21,100
26-02-2025 08:46:22,100
26-02-2025 08:48:03,100
26-02-2025 08:48:03,100
26-02-2025 08:48:03,100
26-02-2025 08:48:03,100
26-02-2025 08:48:03,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:04,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:05,100
26-02-2025 08:48:06,100
26-02-2025 08:48:06,100
26-02-2025 08:48:06,100
26-02-2025 08:48:06,100
26-02-2025 08:48:06,100
26-02-2025 08:48:06,100
26-02-2025 08:48:06,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:07,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:08,100
26-02-2025 08:48:09,100
26-02-2025 08:48:09,100
26-02-2025 08:48:09,100
26-02-2025 08:48:09,100
26-02-2025 08:48:09,100
26-02-2025 08:48:09,100
26-02-2025 08:48:09,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:10,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:11,100
26-02-2025 08:48:12,100
26-02-2025 08:48:12,100
26-02-2025 08:48:12,100
26-02-2025 08:48:12,100
26-02-2025 08:48:12,100
26-02-2025 08:48:12,100
26-02-2025 08:48:12,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:13,100
26-02-2025 08:48:14,100
26-02-2025 08:48:14,100
26-02-2025 08:48:14,100
26-02-2025 08:48:14,100
26-02-2025 08:48:14,100
26-02-2025 08:48:14,100
26-02-2025 08:48:14,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:15,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:16,100
26-02-2025 08:48:17,100
26-02-2025 08:48:17,100
26-02-2025 08:48:17,100
26-02-2025 08:48:17,100
26-02-2025 08:48:17,100
26-02-2025 08:48:17,100
26-02-2025 08:48:17,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:18,100
26-02-2025 08:48:19,100
26-02-2025 08:48:19,100
26-02-2025 08:48:19,100
26-02-2025 08:48:19,100
26-02-2025 08:48:19,100
26-02-2025 08:48:19,100
26-02-2025 08:48:19,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:20,100
26-02-2025 08:48:21,100
26-02-2025 08:48:21,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:58,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:03:59,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:00,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:01,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:02,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:03,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:04,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:05,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:06,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:07,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:08,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,100
26-02-2025 09:04:09,BOE Display Technology 0AAD,80
26-02-2025 09:04:09,BOE Display Technology 0AAD,80
26-02-2025 09:04:10,BOE Display Technology 0AAD,60
26-02-2025 09:04:10,BOE Display Technology 0AAD,60
26-02-2025 09:04:10,BOE Display Technology 0AAD,40
26-02-2025 09:04:10,BOE Display Technology 0AAD,40
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:10,BOE Display Technology 0AAD,20
26-02-2025 09:04:11,BOE Display Technology 0AAD,20
